file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
vcfs_1.25.21/Passage_2_R.vcf	E	0	0	0	0	164.166666666667	60.8333333333334	0	0	0	0	*	*	*
vcfs_1.25.21/Passage_2_R.vcf	M	0.493163719713	0	0.559623	0	502.519874333334	163.480125666667	0.000981381523202946	0	0.00111363356671698	0	0.492890195742	0.492890195742	*
vcfs_1.25.21/Passage_2_R.vcf	N	0.490416279998982	0	0.569345	0	959.166666666664	297.833333333333	0.000511294123369922	0	0.000593582971329281	0	0.49038254195	0.49038254195	*
vcfs_1.25.21/Passage_2_R.vcf	S	0.825359625777781	0	0.468386	0	2926.62987066666	892.370129333337	0.000282017085265986	0	0.000160042786651838	0	0.137514149399333	0.137514149399333	*
vcfs_1.25.21/Passage_2_R.vcf	orf10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
vcfs_1.25.21/Passage_2_R.vcf	orf1ab	1.18906405896882	0	0.793841	0	16372.7579626662	4915.24203733332	7.26245426506747e-05	0	4.84854782444197e-05	0	0.2368110088452	0.2368110088452	*
vcfs_1.25.21/Passage_2_R.vcf	orf3a	0	0	0	0	628.333333333333	196.666666666667	0	0	0	0	*	*	*
vcfs_1.25.21/Passage_2_R.vcf	orf6	0	0	0	0	146	37	0	0	0	0	*	*	*
vcfs_1.25.21/Passage_2_R.vcf	orf7a	0	0	0	0	274.333333333333	88.6666666666667	0	0	0	0	*	*	*
vcfs_1.25.21/Passage_2_R.vcf	orf8	0	0	0	0	280.166666666667	82.8333333333333	0	0	0	0	*	*	*
